url,authors,downloads,unique_downloads,views,unique_views,version_downloads,version_unique_downloads,version_unique_views,version_views
https://zenodo.org/records/17541532,"""Kabjesz, Lea and Gihlein, Lea and Lampert, Mara Harriet and Haase, Robert""",277,203,309,286,277,203,286,309
https://zenodo.org/records/17478160,"""Haase, Robert""",7,3,78,70,7,3,70,78
https://zenodo.org/records/17422917,"""Haase, Robert""",272,215,324,317,272,215,317,324
https://zenodo.org/records/17240205,"""Umlauft, Josefine""",288,278,89,80,288,278,80,89
https://zenodo.org/records/17203260,"""Haase, Robert""",452,392,315,298,295,258,265,279
https://zenodo.org/records/17186869,"""Haase, Robert""",429,369,547,538,328,285,440,446
https://zenodo.org/records/17158770,"""Schott, Philipp and Wolf, Gregor and Welz, Oliver""",15,15,189,179,15,15,179,189
https://zenodo.org/records/17158643,"""Welz, Oliver""",146,106,178,168,146,106,168,178
https://zenodo.org/records/17130780,"""Berger, Mike and Täschner, Matthias and Voigt, Pia""",178,161,157,150,178,161,150,157
https://zenodo.org/records/17116758,"""Haase, Robert""",420,365,856,826,420,365,826,856
https://zenodo.org/records/17093197,"""Kabjesz, Lea and Gihlein, Lea and Lampert, Mara Harriet and Götze, Luisa""",490,414,510,492,490,414,492,510
https://zenodo.org/records/17102027,"""Haase, Robert""",272,188,216,203,272,188,203,216
https://zenodo.org/records/17085991,"""Haase, Robert""",813,659,840,791,525,409,601,649
https://zenodo.org/records/17053832,"""Haase, Robert""",264,186,327,320,264,186,320,327
https://zenodo.org/records/17017890,"""Haase, Robert""",150,132,183,179,150,132,179,183
https://zenodo.org/records/16894343,"""Haase, Robert""",97,70,98,86,97,70,86,98
https://zenodo.org/records/15858127,"""Haase, Robert""",12736,12075,2178,2042,3062,2847,855,955
https://zenodo.org/records/15805268,"""Philipp, Schott and Gregor, Wolf and Oliver, Welz""",128,126,249,230,127,125,227,243
https://zenodo.org/records/15805148,"""Center for Scalable Data Analytics and Artificial Intelligence and Oliver, Welz""",247,219,162,148,247,219,148,162
https://zenodo.org/records/15735577,"""Haase, Robert""",725,540,833,749,725,540,749,833
https://zenodo.org/records/15706181,"""Haase, Robert""",662,580,324,306,437,369,230,244
https://zenodo.org/records/15699459,"""Haase, Robert""",854,767,575,548,707,637,404,425
https://zenodo.org/records/15654889,"""Taeschner, Matthias and Haase, Robert""",347,296,297,284,347,296,284,297
https://zenodo.org/records/15646539,"""Haase, Robert""",500,415,266,253,452,369,223,235
https://zenodo.org/records/15516022,"""Haase, Robert""",1877,1765,411,391,1415,1324,343,361
https://zenodo.org/records/17669681,"""Haase, Robert""",152,134,205,190,152,134,190,205
https://zenodo.org/records/17163932,"""Achkar, Pierre and Gollub, Tim and Potthast, Martin""",310,290,557,503,310,290,503,557
https://zenodo.org/records/16890132,"""Schröder, Christopher and Müller, Lydia and Niekler, Andreas and Potthast, Martin""",673,662,3782,3636,56,52,768,809
https://zenodo.org/records/15347992,"""Heineking, Sebastian and Zelch, Ines and Potthast, Martin and Hagen, Matthias""",2067,2034,1689,1577,731,729,632,676
https://zenodo.org/records/15270283,"""Heineking, Sebastian and Zelch, Ines and Bevendorff, Janek and Stein, Benno and Hagen, Matthias and Potthast, Martin""",4142,4001,2388,2008,2360,2329,757,1012
https://zenodo.org/records/13860524,"""Gienapp, Lukas and Potthast, Martin and Wachsmuth, Henning and Hagen, Matthias and Fröbe, Maik and Bondarenko, Alexander and Ajjour, Yamen and Stein, Benno""",5492,4380,991,959,746,742,296,305
https://zenodo.org/records/11203881,"""Deckers, Niklas and Peters, Julia and Potthast, Martin""",108,97,582,538,78,67,361,389
https://zenodo.org/records/10628882,"""Akiki, Christopher and Barschel, Hanno and Elstner, Theresa and Fleisch, Till and Franke, Johannes and Fröbe, Maik and Gienapp, Lukas and Gründel, Marlene and Hagen, Matthias and Kucera, Paul and Marschner, Paul and Niederhausen, Tim and Potthast, Martin and Reimer, Jan Heinrich and Scells, Harrisen and Stein, Benno and Weber, Malte and Wild, Dominic""",31752,22732,131,124,31752,22732,124,131
https://zenodo.org/records/10628640,"""Scells, Harrisen and Elstner, Theresa and Fröbe, Maik and Akiki, Christopher and Gienapp, Lukas and Reimer, Jan Heinrich and Hagen, Matthias and Potthast, Martin""",13401,6078,182,179,13401,6078,179,182
https://zenodo.org/records/10036479,"""Wolska, Magdalena and Wiegmann, Matti and Schröder, Christopher and Borchardt, Ole and Stein, Benno and Potthast, Martin""",112,105,521,507,112,105,507,521
https://zenodo.org/records/8383863,"""Matti Wiegmann and Magdalena Wolska and Christopher Schröder and Ole Borchardt and Benno Stein and Martin Potthast""",362,232,1326,1105,54,52,307,341
https://zenodo.org/records/7976807,"""Wiegmann and Wolska and Schröder and Borchardt and Stein and Potthast""",172,146,654,591,170,144,585,648
https://zenodo.org/records/7525482,"""Niklas Deckers and Maik Fröbe and Johannes Kiesel and Gianluca Pandolfo and Christopher Schröder and Benno Stein and Martin Potthast""",276,241,222,211,217,191,145,151
https://zenodo.org/records/6873575,"""Kiesel, Johannes and Potthast, Martin and Stein, Benno""",7947,6439,1478,1408,6446,5032,826,879
https://zenodo.org/records/6873564,"""Potthast, Martin and Gienapp, Lukas and Wachsmuth, Henning and Hagen, Matthias and Fröbe, Maik and Bondarenko, Alexander and Ajjour, Yamen and Stein, Benno""",5645,4103,1304,1234,639,596,696,744
https://zenodo.org/records/6425595,"""Matti Wiegmann and Michael Vöslke and Martin Potthast and Benno Stein""",77,69,567,551,73,66,547,562
https://zenodo.org/records/5575320,"""Gienapp, Lukas and Kircheis, Wolfgang and Sievers, Bjarne and Stein, Benno and Potthast, Martin""",0,0,384,347,0,0,347,384
