url,authors,downloads,unique_downloads,views,unique_views,version_downloads,version_unique_downloads,version_unique_views,version_views
https://zenodo.org/records/17541532,"""Kabjesz, Lea and Gihlein, Lea and Lampert, Mara Harriet and Haase, Robert""",269,197,297,274,269,197,274,297
https://zenodo.org/records/17478160,"""Haase, Robert""",7,3,63,55,7,3,55,63
https://zenodo.org/records/17422917,"""Haase, Robert""",245,188,270,263,245,188,263,270
https://zenodo.org/records/17240205,"""Umlauft, Josefine""",275,265,80,71,275,265,71,80
https://zenodo.org/records/17203260,"""Haase, Robert""",436,376,258,241,279,242,210,224
https://zenodo.org/records/17186869,"""Haase, Robert""",389,329,475,466,294,251,373,379
https://zenodo.org/records/17158770,"""Schott, Philipp and Wolf, Gregor and Welz, Oliver""",14,14,180,170,14,14,170,180
https://zenodo.org/records/17158643,"""Welz, Oliver""",139,99,166,156,139,99,156,166
https://zenodo.org/records/17130780,"""Berger, Mike and Täschner, Matthias and Voigt, Pia""",172,155,154,147,172,155,147,154
https://zenodo.org/records/17116758,"""Haase, Robert""",404,350,841,811,404,350,811,841
https://zenodo.org/records/17093197,"""Kabjesz, Lea and Gihlein, Lea and Lampert, Mara Harriet and Götze, Luisa""",459,386,484,466,459,386,466,484
https://zenodo.org/records/17102027,"""Haase, Robert""",260,177,203,190,260,177,190,203
https://zenodo.org/records/17085991,"""Haase, Robert""",779,629,792,743,510,396,571,619
https://zenodo.org/records/17053832,"""Haase, Robert""",247,169,265,258,247,169,258,265
https://zenodo.org/records/17017890,"""Haase, Robert""",129,112,126,123,129,112,123,126
https://zenodo.org/records/16894343,"""Haase, Robert""",95,68,95,83,95,68,83,95
https://zenodo.org/records/15858127,"""Haase, Robert""",12067,11426,2034,1899,2827,2626,804,903
https://zenodo.org/records/15805268,"""Philipp, Schott and Gregor, Wolf and Oliver, Welz""",127,125,236,217,126,124,214,230
https://zenodo.org/records/15805148,"""Center for Scalable Data Analytics and Artificial Intelligence and Oliver, Welz""",242,214,154,140,242,214,140,154
https://zenodo.org/records/15735577,"""Haase, Robert""",695,512,818,734,695,512,734,818
https://zenodo.org/records/15706181,"""Haase, Robert""",632,550,307,289,415,347,221,235
https://zenodo.org/records/15699459,"""Haase, Robert""",749,674,504,490,602,544,351,359
https://zenodo.org/records/15654889,"""Taeschner, Matthias and Haase, Robert""",324,273,283,271,324,273,271,283
https://zenodo.org/records/15646539,"""Haase, Robert""",476,391,261,248,429,346,219,231
https://zenodo.org/records/15516022,"""Haase, Robert""",1772,1662,387,368,1311,1222,324,341
https://zenodo.org/records/17669681,"""Haase, Robert""",146,128,194,179,146,128,179,194
https://zenodo.org/records/17163932,"""Achkar, Pierre and Gollub, Tim and Potthast, Martin""",256,246,539,486,256,246,486,539
https://zenodo.org/records/16890132,"""Schröder, Christopher and Müller, Lydia and Niekler, Andreas and Potthast, Martin""",622,616,3578,3434,52,50,731,772
https://zenodo.org/records/15347992,"""Heineking, Sebastian and Zelch, Ines and Potthast, Martin and Hagen, Matthias""",2021,1988,1619,1507,715,713,606,650
https://zenodo.org/records/15270283,"""Heineking, Sebastian and Zelch, Ines and Bevendorff, Janek and Stein, Benno and Hagen, Matthias and Potthast, Martin""",3742,3655,2333,1958,2093,2089,732,985
https://zenodo.org/records/13860524,"""Gienapp, Lukas and Potthast, Martin and Wachsmuth, Henning and Hagen, Matthias and Fröbe, Maik and Bondarenko, Alexander and Ajjour, Yamen and Stein, Benno""",5389,4277,950,919,688,684,272,280
https://zenodo.org/records/11203881,"""Deckers, Niklas and Peters, Julia and Potthast, Martin""",94,88,551,508,65,59,340,367
https://zenodo.org/records/10628882,"""Akiki, Christopher and Barschel, Hanno and Elstner, Theresa and Fleisch, Till and Franke, Johannes and Fröbe, Maik and Gienapp, Lukas and Gründel, Marlene and Hagen, Matthias and Kucera, Paul and Marschner, Paul and Niederhausen, Tim and Potthast, Martin and Reimer, Jan Heinrich and Scells, Harrisen and Stein, Benno and Weber, Malte and Wild, Dominic""",31728,22708,124,117,31728,22708,117,124
