url,authors,downloads,unique_downloads,views,unique_views,version_downloads,version_unique_downloads,version_unique_views,version_views
https://zenodo.org/records/17053832,"""Haase, Robert""",199,122,123,117,199,122,117,123
https://zenodo.org/records/16894343,"""Haase, Robert""",84,57,81,70,84,57,70,81
https://zenodo.org/records/15858127,"""Haase, Robert""",8512,7920,1328,1212,1915,1738,581,670
https://zenodo.org/records/15805148,"""Center for Scalable Data Analytics and Artificial Intelligence and Oliver, Welz""",111,87,127,114,111,87,114,127
https://zenodo.org/records/15735577,"""Haase, Robert""",615,435,728,645,615,435,645,728
https://zenodo.org/records/15646539,"""Haase, Robert""",359,277,195,183,329,249,161,172
https://zenodo.org/records/17163932,"""Achkar, Pierre and Gollub, Tim and Potthast, Martin""",167,162,398,368,167,162,368,398
https://zenodo.org/records/16890132,"""Schröder, Christopher and Müller, Lydia and Niekler, Andreas and Potthast, Martin""",499,493,2467,2338,36,34,319,356
https://zenodo.org/records/15347992,"""Heineking, Sebastian and Zelch, Ines and Potthast, Martin and Hagen, Matthias""",1463,1431,873,801,521,519,271,290
https://zenodo.org/records/13860524,"""Gienapp, Lukas and Potthast, Martin and Wachsmuth, Henning and Hagen, Matthias and Fröbe, Maik and Bondarenko, Alexander and Ajjour, Yamen and Stein, Benno""",4666,3557,711,684,382,379,142,150
https://zenodo.org/records/11203881,"""Deckers, Niklas and Peters, Julia and Potthast, Martin""",83,77,412,373,58,52,243,266
https://zenodo.org/records/10036479,"""Wolska, Magdalena and Wiegmann, Matti and Schröder, Christopher and Borchardt, Ole and Stein, Benno and Potthast, Martin""",67,60,405,395,67,60,395,405
https://zenodo.org/records/7976807,"""Wiegmann and Wolska and Schröder and Borchardt and Stein and Potthast""",128,103,580,525,126,101,519,574
https://zenodo.org/records/6873575,"""Kiesel, Johannes and Potthast, Martin and Stein, Benno""",6647,5167,1227,1165,5736,4346,627,675
https://zenodo.org/records/6873564,"""Potthast, Martin and Gienapp, Lukas and Wachsmuth, Henning and Hagen, Matthias and Fröbe, Maik and Bondarenko, Alexander and Ajjour, Yamen and Stein, Benno""",4993,3470,1063,999,358,315,552,597
https://zenodo.org/records/6425595,"""Matti Wiegmann and Michael Vöslke and Martin Potthast and Benno Stein""",55,47,488,473,51,44,469,483
https://zenodo.org/records/5575285,"""Gienapp, Lukas and Kircheis, Wolfgang and Sievers, Bjarne and Stein, Benno and Potthast, Martin""",424,299,1013,932,424,299,932,1013
https://zenodo.org/records/5380989,"""Gregor Wiedemann and Erik Körner and Ahmad Dawar Hakimi and Gerhard Heyer and Martin Potthast""",133,125,397,369,133,125,369,397
https://zenodo.org/records/4108196,"""Lars Meyer and Johannes Kiesel and Martin Potthast and Benno Stein""",111,101,263,246,111,101,246,263
https://zenodo.org/records/3766985,"""Janek Bevendorff and Khalid Al-Khatib and Martin Potthast and Benno Stein""",899,438,1819,1516,899,438,1513,1816
https://zenodo.org/records/3653834,"""Chen ,Wei-Fan and Syed, Shahbaz and Potthast, Martin and Hagen, Matthias and Stein, Benno""",3016,620,1322,1206,3010,616,1199,1315
