url,authors,downloads,unique_downloads,views,unique_views,version_downloads,version_unique_downloads,version_unique_views,version_views
https://zenodo.org/records/17541532,"""Kabjesz, Lea and Gihlein, Lea and Lampert, Mara Harriet and Haase, Robert""",292,218,322,298,292,218,298,322
https://zenodo.org/records/17478160,"""Haase, Robert""",7,3,132,122,7,3,122,132
https://zenodo.org/records/17422917,"""Haase, Robert""",289,232,381,373,289,232,373,381
https://zenodo.org/records/17240205,"""Umlauft, Josefine""",375,365,95,86,375,365,86,95
https://zenodo.org/records/17203260,"""Haase, Robert""",492,431,400,383,308,271,347,361
https://zenodo.org/records/17186869,"""Haase, Robert""",463,403,615,606,351,308,503,509
https://zenodo.org/records/17158770,"""Schott, Philipp and Wolf, Gregor and Welz, Oliver""",24,24,207,197,24,24,197,207
https://zenodo.org/records/17158643,"""Welz, Oliver""",152,112,190,180,152,112,180,190
https://zenodo.org/records/17130780,"""Berger, Mike and Täschner, Matthias and Voigt, Pia""",200,181,162,155,200,181,155,162
https://zenodo.org/records/17116758,"""Haase, Robert""",455,400,905,875,455,400,875,905
https://zenodo.org/records/17093197,"""Kabjesz, Lea and Gihlein, Lea and Lampert, Mara Harriet and Götze, Luisa""",652,570,553,534,652,570,534,553
https://zenodo.org/records/17102027,"""Haase, Robert""",300,216,229,216,300,216,216,229
https://zenodo.org/records/17085991,"""Haase, Robert""",907,753,910,861,553,437,657,705
https://zenodo.org/records/17053832,"""Haase, Robert""",295,217,390,383,295,217,383,390
https://zenodo.org/records/17017890,"""Haase, Robert""",171,153,247,243,171,153,243,247
https://zenodo.org/records/16894343,"""Haase, Robert""",122,95,141,128,122,95,128,141
https://zenodo.org/records/15858127,"""Haase, Robert""",13697,12986,2341,2203,3388,3156,904,1005
https://zenodo.org/records/15805268,"""Philipp, Schott and Gregor, Wolf and Oliver, Welz""",132,130,271,252,131,129,249,265
https://zenodo.org/records/15805148,"""Center for Scalable Data Analytics and Artificial Intelligence and Oliver, Welz""",250,222,173,158,250,222,158,173
https://zenodo.org/records/15735577,"""Haase, Robert""",777,590,888,804,777,590,804,888
