url,authors,downloads,unique_downloads,views,unique_views,version_downloads,version_unique_downloads,version_unique_views,version_views
https://zenodo.org/records/17541532,"""Kabjesz, Lea and Gihlein, Lea and Lampert, Mara Harriet and Haase, Robert""",286,212,316,292,286,212,292,316
https://zenodo.org/records/17478160,"""Haase, Robert""",7,3,97,87,7,3,87,97
https://zenodo.org/records/17422917,"""Haase, Robert""",283,226,352,345,283,226,345,352
https://zenodo.org/records/17240205,"""Umlauft, Josefine""",342,332,91,82,342,332,82,91
https://zenodo.org/records/17203260,"""Haase, Robert""",478,418,346,329,308,271,294,308
https://zenodo.org/records/17186869,"""Haase, Robert""",448,388,580,571,341,298,471,477
https://zenodo.org/records/17158770,"""Schott, Philipp and Wolf, Gregor and Welz, Oliver""",22,22,195,185,22,22,185,195
https://zenodo.org/records/17158643,"""Welz, Oliver""",151,111,183,173,151,111,173,183
https://zenodo.org/records/17130780,"""Berger, Mike and Täschner, Matthias and Voigt, Pia""",190,173,159,152,190,173,152,159
https://zenodo.org/records/17116758,"""Haase, Robert""",443,388,873,843,443,388,843,873
https://zenodo.org/records/17093197,"""Kabjesz, Lea and Gihlein, Lea and Lampert, Mara Harriet and Götze, Luisa""",601,524,521,503,601,524,503,521
https://zenodo.org/records/17102027,"""Haase, Robert""",285,201,223,210,285,201,210,223
https://zenodo.org/records/17085991,"""Haase, Robert""",857,703,868,819,539,423,621,669
https://zenodo.org/records/17053832,"""Haase, Robert""",283,205,361,354,283,205,354,361
https://zenodo.org/records/17017890,"""Haase, Robert""",166,148,211,207,166,148,207,211
https://zenodo.org/records/16894343,"""Haase, Robert""",116,89,113,100,116,89,100,113
https://zenodo.org/records/15858127,"""Haase, Robert""",13223,12542,2255,2119,3248,3030,882,982
https://zenodo.org/records/15805268,"""Philipp, Schott and Gregor, Wolf and Oliver, Welz""",130,128,255,236,129,127,233,249
https://zenodo.org/records/15805148,"""Center for Scalable Data Analytics and Artificial Intelligence and Oliver, Welz""",249,221,165,151,249,221,151,165
https://zenodo.org/records/15735577,"""Haase, Robert""",751,566,849,765,751,566,765,849
https://zenodo.org/records/15706181,"""Haase, Robert""",695,613,347,329,455,387,249,263
https://zenodo.org/records/15699459,"""Haase, Robert""",994,903,605,577,806,732,430,452
https://zenodo.org/records/15654889,"""Taeschner, Matthias and Haase, Robert""",364,313,313,300,364,313,300,313
https://zenodo.org/records/15646539,"""Haase, Robert""",519,434,285,270,466,383,237,250
https://zenodo.org/records/15516022,"""Haase, Robert""",1922,1810,431,410,1458,1367,360,379
https://zenodo.org/records/17669681,"""Haase, Robert""",161,143,216,201,161,143,201,216
https://zenodo.org/records/17163932,"""Achkar, Pierre and Gollub, Tim and Potthast, Martin""",324,304,563,509,324,304,509,563
https://zenodo.org/records/16890132,"""Schröder, Christopher and Müller, Lydia and Niekler, Andreas and Potthast, Martin""",730,719,3913,3766,57,53,777,818
https://zenodo.org/records/15347992,"""Heineking, Sebastian and Zelch, Ines and Potthast, Martin and Hagen, Matthias""",2284,2251,1766,1650,795,793,666,714
https://zenodo.org/records/15270283,"""Heineking, Sebastian and Zelch, Ines and Bevendorff, Janek and Stein, Benno and Hagen, Matthias and Potthast, Martin""",4408,4267,2430,2049,2575,2544,777,1033
https://zenodo.org/records/13860524,"""Gienapp, Lukas and Potthast, Martin and Wachsmuth, Henning and Hagen, Matthias and Fröbe, Maik and Bondarenko, Alexander and Ajjour, Yamen and Stein, Benno""",5577,4465,1008,976,781,777,306,315
https://zenodo.org/records/11203881,"""Deckers, Niklas and Peters, Julia and Potthast, Martin""",109,98,600,555,79,68,371,400
https://zenodo.org/records/10628882,"""Akiki, Christopher and Barschel, Hanno and Elstner, Theresa and Fleisch, Till and Franke, Johannes and Fröbe, Maik and Gienapp, Lukas and Gründel, Marlene and Hagen, Matthias and Kucera, Paul and Marschner, Paul and Niederhausen, Tim and Potthast, Martin and Reimer, Jan Heinrich and Scells, Harrisen and Stein, Benno and Weber, Malte and Wild, Dominic""",31753,22733,133,126,31753,22733,126,133
https://zenodo.org/records/10628640,"""Scells, Harrisen and Elstner, Theresa and Fröbe, Maik and Akiki, Christopher and Gienapp, Lukas and Reimer, Jan Heinrich and Hagen, Matthias and Potthast, Martin""",13409,6086,183,180,13409,6086,180,183
https://zenodo.org/records/10036479,"""Wolska, Magdalena and Wiegmann, Matti and Schröder, Christopher and Borchardt, Ole and Stein, Benno and Potthast, Martin""",112,105,534,520,112,105,520,534
https://zenodo.org/records/8383863,"""Matti Wiegmann and Magdalena Wolska and Christopher Schröder and Ole Borchardt and Benno Stein and Martin Potthast""",362,232,1336,1115,54,52,315,349
https://zenodo.org/records/7976807,"""Wiegmann and Wolska and Schröder and Borchardt and Stein and Potthast""",176,150,661,598,174,148,592,655
https://zenodo.org/records/7525482,"""Niklas Deckers and Maik Fröbe and Johannes Kiesel and Gianluca Pandolfo and Christopher Schröder and Benno Stein and Martin Potthast""",281,246,231,220,221,195,150,156
https://zenodo.org/records/6873575,"""Kiesel, Johannes and Potthast, Martin and Stein, Benno""",7979,6471,1498,1428,6454,5040,839,892
https://zenodo.org/records/6873564,"""Potthast, Martin and Gienapp, Lukas and Wachsmuth, Henning and Hagen, Matthias and Fröbe, Maik and Bondarenko, Alexander and Ajjour, Yamen and Stein, Benno""",5728,4186,1326,1256,650,607,705,753
https://zenodo.org/records/6425595,"""Matti Wiegmann and Michael Vöslke and Martin Potthast and Benno Stein""",78,70,569,553,74,67,549,564
https://zenodo.org/records/5575320,"""Gienapp, Lukas and Kircheis, Wolfgang and Sievers, Bjarne and Stein, Benno and Potthast, Martin""",0,0,387,350,0,0,350,387
https://zenodo.org/records/5575285,"""Gienapp, Lukas and Kircheis, Wolfgang and Sievers, Bjarne and Stein, Benno and Potthast, Martin""",534,407,1145,1061,534,407,1061,1145
https://zenodo.org/records/5495793,"""Erik Körner and Ahmad Dawar Hakimi and Gerhard Heyer and Martin Potthast""",67,62,483,462,67,62,461,482
https://zenodo.org/records/5380989,"""Gregor Wiedemann and Erik Körner and Ahmad Dawar Hakimi and Gerhard Heyer and Martin Potthast""",200,192,513,481,200,192,481,513
https://zenodo.org/records/5282635,"""Ahmad Dawar Hakimi and Erik Körner and Gregor Wiedemann and Gerhard Heyer and Martin Potthast""",107,105,503,474,106,104,472,501
https://zenodo.org/records/4108196,"""Lars Meyer and Johannes Kiesel and Martin Potthast and Benno Stein""",213,203,315,298,213,203,298,315
https://zenodo.org/records/4064019,"""Kiesel, Johannes and Potthast, Martin and Hagen, Matthias and Kneist, Florian and Stein, Benno""",822904,407753,3120,2918,9295,4095,1096,1193
https://zenodo.org/records/3766985,"""Janek Bevendorff and Khalid Al-Khatib and Martin Potthast and Benno Stein""",943,478,2038,1712,943,478,1709,2035
https://zenodo.org/records/3653834,"""Chen ,Wei-Fan and Syed, Shahbaz and Potthast, Martin and Hagen, Matthias and Stein, Benno""",3203,806,1437,1319,3197,802,1312,1430
