url,authors,downloads,unique_downloads,views,unique_views,version_downloads,version_unique_downloads,version_unique_views,version_views
https://zenodo.org/records/17541532,"""Kabjesz, Lea and Gihlein, Lea and Lampert, Mara Harriet and Haase, Robert""",130,73,88,75,130,73,75,88
https://zenodo.org/records/17478160,"""Haase, Robert""",6,2,21,15,6,2,15,21
https://zenodo.org/records/17422917,"""Haase, Robert""",176,120,109,102,176,120,102,109
https://zenodo.org/records/17240205,"""Umlauft, Josefine""",61,51,18,18,61,51,18,18
https://zenodo.org/records/17203260,"""Haase, Robert""",235,181,100,90,141,110,67,74
https://zenodo.org/records/17186869,"""Haase, Robert""",219,172,197,193,138,108,108,109
https://zenodo.org/records/17158770,"""Schott, Philipp and Wolf, Gregor and Welz, Oliver""",8,8,117,109,8,8,109,117
https://zenodo.org/records/17158643,"""Welz, Oliver""",102,67,115,107,102,67,107,115
https://zenodo.org/records/17130780,"""Berger, Mike and Täschner, Matthias and Voigt, Pia""",138,121,132,125,138,121,125,132
https://zenodo.org/records/17116758,"""Haase, Robert""",361,313,710,684,361,313,684,710
https://zenodo.org/records/17093197,"""Kabjesz, Lea and Gihlein, Lea and Lampert, Mara Harriet and Götze, Luisa""",280,224,360,346,280,224,346,360
https://zenodo.org/records/17102027,"""Haase, Robert""",215,133,150,137,215,133,137,150
https://zenodo.org/records/17085991,"""Haase, Robert""",569,428,551,510,382,276,413,453
https://zenodo.org/records/17053832,"""Haase, Robert""",192,115,116,110,192,115,110,116
https://zenodo.org/records/17017890,"""Haase, Robert""",81,65,31,28,81,65,28,31
https://zenodo.org/records/16894343,"""Haase, Robert""",83,56,79,68,83,56,68,79
https://zenodo.org/records/15858127,"""Haase, Robert""",7779,7230,1279,1163,1679,1515,560,649
https://zenodo.org/records/15805268,"""Philipp, Schott and Gregor, Wolf and Oliver, Welz""",16,16,141,128,15,15,125,135
https://zenodo.org/records/15805148,"""Center for Scalable Data Analytics and Artificial Intelligence and Oliver, Welz""",111,87,123,110,111,87,110,123
https://zenodo.org/records/15735577,"""Haase, Robert""",613,433,724,641,613,433,641,724
https://zenodo.org/records/15706181,"""Haase, Robert""",480,408,202,189,315,257,139,148
https://zenodo.org/records/15699459,"""Haase, Robert""",436,375,352,341,309,264,219,225
https://zenodo.org/records/15654889,"""Taeschner, Matthias and Haase, Robert""",244,197,196,186,244,197,186,196
https://zenodo.org/records/15646539,"""Haase, Robert""",359,277,191,179,329,249,159,170
https://zenodo.org/records/15516022,"""Haase, Robert""",1138,1059,242,228,802,742,197,209
https://zenodo.org/records/17669681,"""Haase, Robert""",57,52,94,85,57,52,85,94
