url,authors,downloads,unique_downloads,views,unique_views,version_downloads,version_unique_downloads,version_unique_views,version_views
https://zenodo.org/records/17541532,"""Kabjesz, Lea and Gihlein, Lea and Lampert, Mara Harriet and Haase, Robert""",263,191,280,260,263,191,260,280
https://zenodo.org/records/17478160,"""Haase, Robert""",7,3,51,44,7,3,44,51
https://zenodo.org/records/17422917,"""Haase, Robert""",231,174,228,221,231,174,221,228
https://zenodo.org/records/17240205,"""Umlauft, Josefine""",237,227,74,66,237,227,66,74
https://zenodo.org/records/17203260,"""Haase, Robert""",376,316,218,201,242,205,171,185
https://zenodo.org/records/17186869,"""Haase, Robert""",362,303,423,414,273,231,323,329
https://zenodo.org/records/17158770,"""Schott, Philipp and Wolf, Gregor and Welz, Oliver""",14,14,176,166,14,14,166,176
https://zenodo.org/records/17158643,"""Welz, Oliver""",132,92,165,155,132,92,155,165
https://zenodo.org/records/17130780,"""Berger, Mike and Täschner, Matthias and Voigt, Pia""",162,145,147,140,162,145,140,147
https://zenodo.org/records/17116758,"""Haase, Robert""",402,348,821,791,402,348,791,821
https://zenodo.org/records/17093197,"""Kabjesz, Lea and Gihlein, Lea and Lampert, Mara Harriet and Götze, Luisa""",398,332,440,424,398,332,424,440
https://zenodo.org/records/17102027,"""Haase, Robert""",241,159,183,170,241,159,170,183
https://zenodo.org/records/17085991,"""Haase, Robert""",740,593,758,709,489,378,550,598
https://zenodo.org/records/17053832,"""Haase, Robert""",229,151,219,212,229,151,212,219
https://zenodo.org/records/17017890,"""Haase, Robert""",110,93,79,76,110,93,76,79
https://zenodo.org/records/16894343,"""Haase, Robert""",94,67,91,80,94,67,80,91
https://zenodo.org/records/15858127,"""Haase, Robert""",11265,10638,1898,1764,2648,2450,767,865
https://zenodo.org/records/15805268,"""Philipp, Schott and Gregor, Wolf and Oliver, Welz""",116,114,218,202,115,113,199,212
https://zenodo.org/records/15805148,"""Center for Scalable Data Analytics and Artificial Intelligence and Oliver, Welz""",234,208,149,135,234,208,135,149
https://zenodo.org/records/15735577,"""Haase, Robert""",672,490,798,714,672,490,714,798
https://zenodo.org/records/15706181,"""Haase, Robert""",582,503,283,266,390,325,205,218
https://zenodo.org/records/15699459,"""Haase, Robert""",671,597,479,465,526,469,327,335
https://zenodo.org/records/15654889,"""Taeschner, Matthias and Haase, Robert""",306,256,271,259,306,256,259,271
https://zenodo.org/records/15646539,"""Haase, Robert""",406,321,248,235,370,287,208,220
https://zenodo.org/records/15516022,"""Haase, Robert""",1531,1426,359,340,1131,1047,300,317
https://zenodo.org/records/17669681,"""Haase, Robert""",139,121,185,170,139,121,170,185
https://zenodo.org/records/17163932,"""Achkar, Pierre and Gollub, Tim and Potthast, Martin""",211,201,520,467,211,201,467,520
https://zenodo.org/records/16890132,"""Schröder, Christopher and Müller, Lydia and Niekler, Andreas and Potthast, Martin""",578,572,3360,3229,50,48,647,685
https://zenodo.org/records/15347992,"""Heineking, Sebastian and Zelch, Ines and Potthast, Martin and Hagen, Matthias""",1876,1843,1552,1444,664,662,576,619
https://zenodo.org/records/15270283,"""Heineking, Sebastian and Zelch, Ines and Bevendorff, Janek and Stein, Benno and Hagen, Matthias and Potthast, Martin""",3610,3523,2302,1929,1976,1972,715,968
https://zenodo.org/records/13860524,"""Gienapp, Lukas and Potthast, Martin and Wachsmuth, Henning and Hagen, Matthias and Fröbe, Maik and Bondarenko, Alexander and Ajjour, Yamen and Stein, Benno""",5277,4165,928,897,619,615,263,271
https://zenodo.org/records/11203881,"""Deckers, Niklas and Peters, Julia and Potthast, Martin""",94,88,542,500,65,59,335,361
