url,authors,downloads,unique_downloads,views,unique_views,version_downloads,version_unique_downloads,version_unique_views,version_views
https://zenodo.org/records/17541532,"""Kabjesz, Lea and Gihlein, Lea and Lampert, Mara Harriet and Haase, Robert""",302,228,348,318,302,228,318,348
https://zenodo.org/records/17478160,"""Haase, Robert""",11,7,161,151,11,7,151,161
https://zenodo.org/records/17422917,"""Haase, Robert""",307,250,405,397,307,250,397,405
https://zenodo.org/records/17240205,"""Umlauft, Josefine""",388,378,111,101,388,378,101,111
https://zenodo.org/records/17203260,"""Haase, Robert""",544,482,438,421,341,303,379,393
https://zenodo.org/records/17186869,"""Haase, Robert""",510,446,658,648,381,334,531,538
https://zenodo.org/records/17158770,"""Schott, Philipp and Wolf, Gregor and Welz, Oliver""",32,32,240,225,32,32,225,240
https://zenodo.org/records/17158643,"""Welz, Oliver""",156,116,217,207,156,116,207,217
https://zenodo.org/records/17130780,"""Berger, Mike and Täschner, Matthias and Voigt, Pia""",226,206,176,169,226,206,169,176
https://zenodo.org/records/17116758,"""Haase, Robert""",479,421,949,918,479,421,918,949
https://zenodo.org/records/17093197,"""Kabjesz, Lea and Gihlein, Lea and Lampert, Mara Harriet and Götze, Luisa""",711,628,593,574,711,628,574,593
https://zenodo.org/records/17102027,"""Haase, Robert""",332,246,251,238,332,246,238,251
https://zenodo.org/records/17085991,"""Haase, Robert""",983,828,974,924,569,453,695,743
https://zenodo.org/records/17053832,"""Haase, Robert""",347,252,419,412,347,252,412,419
https://zenodo.org/records/17017890,"""Haase, Robert""",183,163,269,265,183,163,265,269
https://zenodo.org/records/16894343,"""Haase, Robert""",131,104,160,146,131,104,146,160
https://zenodo.org/records/15858127,"""Haase, Robert""",15560,14652,2631,2486,3939,3663,1045,1149
https://zenodo.org/records/15805268,"""Philipp, Schott and Gregor, Wolf and Oliver, Welz""",144,142,295,274,143,141,271,289
https://zenodo.org/records/15805148,"""Center for Scalable Data Analytics and Artificial Intelligence and Oliver, Welz""",257,229,190,175,257,229,175,190
https://zenodo.org/records/15735577,"""Haase, Robert""",808,621,920,836,808,621,836,920
https://zenodo.org/records/15706181,"""Haase, Robert""",800,717,466,444,513,445,332,350
https://zenodo.org/records/15699459,"""Haase, Robert""",1220,1122,747,711,1014,934,548,577
https://zenodo.org/records/15654889,"""Taeschner, Matthias and Haase, Robert""",407,356,379,366,407,356,366,379
https://zenodo.org/records/15646539,"""Haase, Robert""",565,477,356,340,489,403,299,313
