url,authors,downloads,unique_downloads,views,unique_views,version_downloads,version_unique_downloads,version_unique_views,version_views
https://zenodo.org/records/17541532,"""Kabjesz, Lea and Gihlein, Lea and Lampert, Mara Harriet and Haase, Robert""",305,231,350,320,305,231,320,350
https://zenodo.org/records/17478160,"""Haase, Robert""",11,7,169,159,11,7,159,169
https://zenodo.org/records/17422917,"""Haase, Robert""",310,253,409,401,310,253,401,409
https://zenodo.org/records/17240205,"""Umlauft, Josefine""",388,378,118,108,388,378,108,118
https://zenodo.org/records/17203260,"""Haase, Robert""",549,486,444,427,342,304,383,397
https://zenodo.org/records/17186869,"""Haase, Robert""",517,452,660,650,388,340,532,539
https://zenodo.org/records/17158770,"""Schott, Philipp and Wolf, Gregor and Welz, Oliver""",32,32,242,227,32,32,227,242
https://zenodo.org/records/17158643,"""Welz, Oliver""",157,117,225,215,157,117,215,225
https://zenodo.org/records/17130780,"""Berger, Mike and Täschner, Matthias and Voigt, Pia""",227,207,178,171,227,207,171,178
https://zenodo.org/records/17116758,"""Haase, Robert""",484,426,954,923,484,426,923,954
https://zenodo.org/records/17093197,"""Kabjesz, Lea and Gihlein, Lea and Lampert, Mara Harriet and Götze, Luisa""",725,642,603,584,725,642,584,603
https://zenodo.org/records/17102027,"""Haase, Robert""",340,254,254,241,340,254,241,254
https://zenodo.org/records/17085991,"""Haase, Robert""",991,836,981,931,572,456,698,746
https://zenodo.org/records/17053832,"""Haase, Robert""",353,258,420,413,353,258,413,420
https://zenodo.org/records/17017890,"""Haase, Robert""",185,165,270,266,185,165,266,270
https://zenodo.org/records/16894343,"""Haase, Robert""",133,106,164,150,133,106,150,164
https://zenodo.org/records/15858127,"""Haase, Robert""",15678,14760,2698,2550,3945,3669,1061,1165
https://zenodo.org/records/15805268,"""Philipp, Schott and Gregor, Wolf and Oliver, Welz""",144,142,298,277,143,141,274,292
https://zenodo.org/records/15805148,"""Center for Scalable Data Analytics and Artificial Intelligence and Oliver, Welz""",257,229,193,178,257,229,178,193
https://zenodo.org/records/15735577,"""Haase, Robert""",808,621,924,840,808,621,840,924
https://zenodo.org/records/15706181,"""Haase, Robert""",803,720,477,455,515,447,339,357
https://zenodo.org/records/15699459,"""Haase, Robert""",1245,1146,779,739,1036,956,575,608
https://zenodo.org/records/15654889,"""Taeschner, Matthias and Haase, Robert""",418,367,382,369,418,367,369,382
https://zenodo.org/records/15646539,"""Haase, Robert""",568,480,363,347,491,405,303,317
https://zenodo.org/records/15516022,"""Haase, Robert""",2225,2101,556,533,1718,1615,446,467
https://zenodo.org/records/17669681,"""Haase, Robert""",196,177,283,267,196,177,267,283
https://zenodo.org/records/17163932,"""Achkar, Pierre and Gollub, Tim and Potthast, Martin""",420,385,606,550,420,385,550,606
https://zenodo.org/records/16890132,"""Schröder, Christopher and Müller, Lydia and Niekler, Andreas and Potthast, Martin""",1086,1075,4273,4126,63,59,814,855
https://zenodo.org/records/15347992,"""Heineking, Sebastian and Zelch, Ines and Potthast, Martin and Hagen, Matthias""",2670,2612,1939,1816,917,908,727,776
https://zenodo.org/records/15270283,"""Heineking, Sebastian and Zelch, Ines and Bevendorff, Janek and Stein, Benno and Hagen, Matthias and Potthast, Martin""",5025,4874,2584,2194,2944,2907,828,1085
https://zenodo.org/records/13860524,"""Gienapp, Lukas and Potthast, Martin and Wachsmuth, Henning and Hagen, Matthias and Fröbe, Maik and Bondarenko, Alexander and Ajjour, Yamen and Stein, Benno""",5982,4850,1061,1026,898,893,337,349
https://zenodo.org/records/11203881,"""Deckers, Niklas and Peters, Julia and Potthast, Martin""",171,122,654,608,137,88,411,441
https://zenodo.org/records/10628882,"""Akiki, Christopher and Barschel, Hanno and Elstner, Theresa and Fleisch, Till and Franke, Johannes and Fröbe, Maik and Gienapp, Lukas and Gründel, Marlene and Hagen, Matthias and Kucera, Paul and Marschner, Paul and Niederhausen, Tim and Potthast, Martin and Reimer, Jan Heinrich and Scells, Harrisen and Stein, Benno and Weber, Malte and Wild, Dominic""",31851,22827,140,133,31851,22827,133,140
https://zenodo.org/records/10628640,"""Scells, Harrisen and Elstner, Theresa and Fröbe, Maik and Akiki, Christopher and Gienapp, Lukas and Reimer, Jan Heinrich and Hagen, Matthias and Potthast, Martin""",13443,6119,191,188,13443,6119,188,191
https://zenodo.org/records/10036479,"""Wolska, Magdalena and Wiegmann, Matti and Schröder, Christopher and Borchardt, Ole and Stein, Benno and Potthast, Martin""",120,109,574,559,120,109,559,574
