url,authors,downloads,unique_downloads,views,unique_views,version_downloads,version_unique_downloads,version_unique_views,version_views
https://zenodo.org/records/17541532,"""Kabjesz, Lea and Gihlein, Lea and Lampert, Mara Harriet and Haase, Robert""",258,187,275,255,258,187,255,275
https://zenodo.org/records/17478160,"""Haase, Robert""",7,3,47,40,7,3,40,47
https://zenodo.org/records/17422917,"""Haase, Robert""",221,164,191,184,221,164,184,191
https://zenodo.org/records/17240205,"""Umlauft, Josefine""",235,225,71,63,235,225,63,71
https://zenodo.org/records/17203260,"""Haase, Robert""",346,286,182,165,212,175,136,150
https://zenodo.org/records/17186869,"""Haase, Robert""",326,267,376,367,240,198,278,284
https://zenodo.org/records/17158770,"""Schott, Philipp and Wolf, Gregor and Welz, Oliver""",13,13,169,160,13,13,160,169
https://zenodo.org/records/17158643,"""Welz, Oliver""",129,89,158,148,129,89,148,158
https://zenodo.org/records/17130780,"""Berger, Mike and Täschner, Matthias and Voigt, Pia""",156,139,145,138,156,139,138,145
https://zenodo.org/records/17116758,"""Haase, Robert""",396,343,801,771,396,343,771,801
https://zenodo.org/records/17093197,"""Kabjesz, Lea and Gihlein, Lea and Lampert, Mara Harriet and Götze, Luisa""",373,311,415,399,373,311,399,415
https://zenodo.org/records/17102027,"""Haase, Robert""",230,148,171,158,230,148,158,171
https://zenodo.org/records/17085991,"""Haase, Robert""",717,571,735,686,475,364,534,582
https://zenodo.org/records/17053832,"""Haase, Robert""",220,142,187,180,220,142,180,187
https://zenodo.org/records/17017890,"""Haase, Robert""",99,82,48,45,99,82,45,48
https://zenodo.org/records/16894343,"""Haase, Robert""",89,62,87,76,89,62,76,87
https://zenodo.org/records/15858127,"""Haase, Robert""",10163,9539,1719,1588,2473,2276,705,801
https://zenodo.org/records/15805268,"""Philipp, Schott and Gregor, Wolf and Oliver, Welz""",111,109,210,194,110,108,191,204
https://zenodo.org/records/15805148,"""Center for Scalable Data Analytics and Artificial Intelligence and Oliver, Welz""",231,205,147,133,231,205,133,147
https://zenodo.org/records/15735577,"""Haase, Robert""",645,463,787,703,645,463,703,787
https://zenodo.org/records/15706181,"""Haase, Robert""",550,471,267,250,368,303,192,205
https://zenodo.org/records/15699459,"""Haase, Robert""",613,540,458,445,471,415,312,320
https://zenodo.org/records/15654889,"""Taeschner, Matthias and Haase, Robert""",294,245,260,249,294,245,249,260
https://zenodo.org/records/15646539,"""Haase, Robert""",381,297,232,220,346,264,196,207
https://zenodo.org/records/15516022,"""Haase, Robert""",1415,1311,330,311,1019,936,275,292
https://zenodo.org/records/17669681,"""Haase, Robert""",130,113,175,160,130,113,160,175
https://zenodo.org/records/17163932,"""Achkar, Pierre and Gollub, Tim and Potthast, Martin""",193,183,510,457,193,183,457,510
https://zenodo.org/records/16890132,"""Schröder, Christopher and Müller, Lydia and Niekler, Andreas and Potthast, Martin""",554,548,3270,3139,47,45,611,649
https://zenodo.org/records/15347992,"""Heineking, Sebastian and Zelch, Ines and Potthast, Martin and Hagen, Matthias""",1788,1755,1490,1382,630,628,551,594
https://zenodo.org/records/15270283,"""Heineking, Sebastian and Zelch, Ines and Bevendorff, Janek and Stein, Benno and Hagen, Matthias and Potthast, Martin""",3404,3319,2250,1877,1832,1828,686,939
https://zenodo.org/records/13860524,"""Gienapp, Lukas and Potthast, Martin and Wachsmuth, Henning and Hagen, Matthias and Fröbe, Maik and Bondarenko, Alexander and Ajjour, Yamen and Stein, Benno""",5131,4019,905,874,541,537,244,252
https://zenodo.org/records/11203881,"""Deckers, Niklas and Peters, Julia and Potthast, Martin""",90,84,525,485,62,56,322,346
https://zenodo.org/records/10628882,"""Akiki, Christopher and Barschel, Hanno and Elstner, Theresa and Fleisch, Till and Franke, Johannes and Fröbe, Maik and Gienapp, Lukas and Gründel, Marlene and Hagen, Matthias and Kucera, Paul and Marschner, Paul and Niederhausen, Tim and Potthast, Martin and Reimer, Jan Heinrich and Scells, Harrisen and Stein, Benno and Weber, Malte and Wild, Dominic""",31486,22480,119,112,31486,22480,112,119
https://zenodo.org/records/10628640,"""Scells, Harrisen and Elstner, Theresa and Fröbe, Maik and Akiki, Christopher and Gienapp, Lukas and Reimer, Jan Heinrich and Hagen, Matthias and Potthast, Martin""",13354,6037,174,171,13354,6037,171,174
https://zenodo.org/records/10036479,"""Wolska, Magdalena and Wiegmann, Matti and Schröder, Christopher and Borchardt, Ole and Stein, Benno and Potthast, Martin""",96,89,483,470,96,89,470,483
https://zenodo.org/records/8383863,"""Matti Wiegmann and Magdalena Wolska and Christopher Schröder and Ole Borchardt and Benno Stein and Martin Potthast""",342,213,1246,1033,47,45,281,311
https://zenodo.org/records/7976807,"""Wiegmann and Wolska and Schröder and Borchardt and Stein and Potthast""",153,128,617,558,151,126,552,611
https://zenodo.org/records/7525482,"""Niklas Deckers and Maik Fröbe and Johannes Kiesel and Gianluca Pandolfo and Christopher Schröder and Benno Stein and Martin Potthast""",223,190,190,179,176,151,122,128
https://zenodo.org/records/6873575,"""Kiesel, Johannes and Potthast, Martin and Stein, Benno""",7417,5912,1376,1306,6192,4780,747,800
https://zenodo.org/records/6873564,"""Potthast, Martin and Gienapp, Lukas and Wachsmuth, Henning and Hagen, Matthias and Fröbe, Maik and Bondarenko, Alexander and Ajjour, Yamen and Stein, Benno""",5312,3783,1225,1155,504,461,637,685
https://zenodo.org/records/6425595,"""Matti Wiegmann and Michael Vöslke and Martin Potthast and Benno Stein""",63,55,542,526,59,52,522,537
https://zenodo.org/records/5575320,"""Gienapp, Lukas and Kircheis, Wolfgang and Sievers, Bjarne and Stein, Benno and Potthast, Martin""",0,0,358,324,0,0,324,358
https://zenodo.org/records/5575285,"""Gienapp, Lukas and Kircheis, Wolfgang and Sievers, Bjarne and Stein, Benno and Potthast, Martin""",476,351,1084,1000,476,351,1000,1084
https://zenodo.org/records/5495793,"""Erik Körner and Ahmad Dawar Hakimi and Gerhard Heyer and Martin Potthast""",48,43,457,436,48,43,435,456
https://zenodo.org/records/5380989,"""Gregor Wiedemann and Erik Körner and Ahmad Dawar Hakimi and Gerhard Heyer and Martin Potthast""",179,171,464,432,179,171,432,464
https://zenodo.org/records/5282635,"""Ahmad Dawar Hakimi and Erik Körner and Gregor Wiedemann and Gerhard Heyer and Martin Potthast""",89,87,467,438,88,86,436,465
https://zenodo.org/records/4108196,"""Lars Meyer and Johannes Kiesel and Martin Potthast and Benno Stein""",169,159,284,267,169,159,267,284
https://zenodo.org/records/4064019,"""Kiesel, Johannes and Potthast, Martin and Hagen, Matthias and Kneist, Florian and Stein, Benno""",821835,406734,2902,2705,8849,3650,993,1086
https://zenodo.org/records/3766985,"""Janek Bevendorff and Khalid Al-Khatib and Martin Potthast and Benno Stein""",933,470,1959,1637,933,470,1634,1956
https://zenodo.org/records/3653834,"""Chen ,Wei-Fan and Syed, Shahbaz and Potthast, Martin and Hagen, Matthias and Stein, Benno""",3076,679,1395,1277,3070,675,1270,1388
https://zenodo.org/records/7520777,"""Mailach, Alina and Siegmund, Norbert""",34,34,351,342,34,34,342,351
https://zenodo.org/records/7745740,"""Sebastian Simon""",61,61,294,287,52,52,261,266
