url,authors,downloads,unique_downloads,views,unique_views,version_downloads,version_unique_downloads,version_unique_views,version_views
https://zenodo.org/records/17541532,"""Kabjesz, Lea and Gihlein, Lea and Lampert, Mara Harriet and Haase, Robert""",128,71,82,69,128,71,69,82
https://zenodo.org/records/17478160,"""Haase, Robert""",6,2,19,14,6,2,14,19
https://zenodo.org/records/17422917,"""Haase, Robert""",173,117,106,99,173,117,99,106
https://zenodo.org/records/17240205,"""Umlauft, Josefine""",60,50,17,17,60,50,17,17
https://zenodo.org/records/17203260,"""Haase, Robert""",234,180,98,88,140,109,65,72
https://zenodo.org/records/17186869,"""Haase, Robert""",216,169,189,185,135,105,101,102
https://zenodo.org/records/17158770,"""Schott, Philipp and Wolf, Gregor and Welz, Oliver""",8,8,114,106,8,8,106,114
https://zenodo.org/records/17158643,"""Welz, Oliver""",101,66,111,103,101,66,103,111
https://zenodo.org/records/17130780,"""Berger, Mike and Täschner, Matthias and Voigt, Pia""",133,117,127,121,133,117,121,127
https://zenodo.org/records/17116758,"""Haase, Robert""",355,307,703,677,355,307,677,703
https://zenodo.org/records/17093197,"""Kabjesz, Lea and Gihlein, Lea and Lampert, Mara Harriet and Götze, Luisa""",276,220,354,340,276,220,340,354
https://zenodo.org/records/17102027,"""Haase, Robert""",215,133,149,136,215,133,136,149
https://zenodo.org/records/17085991,"""Haase, Robert""",505,367,497,456,325,222,361,401
https://zenodo.org/records/17053832,"""Haase, Robert""",191,114,115,109,191,114,109,115
https://zenodo.org/records/17017890,"""Haase, Robert""",79,64,29,27,79,64,27,29
https://zenodo.org/records/16894343,"""Haase, Robert""",82,55,79,68,82,55,68,79
https://zenodo.org/records/15858127,"""Haase, Robert""",7635,7091,1260,1144,1651,1487,552,641
https://zenodo.org/records/15805268,"""Philipp, Schott and Gregor, Wolf and Oliver, Welz""",16,16,137,124,15,15,121,131
https://zenodo.org/records/15805148,"""Center for Scalable Data Analytics and Artificial Intelligence and Oliver, Welz""",111,87,123,110,111,87,110,123
https://zenodo.org/records/15735577,"""Haase, Robert""",599,421,708,626,599,421,626,708
https://zenodo.org/records/15706181,"""Haase, Robert""",479,407,201,188,314,256,138,147
https://zenodo.org/records/15699459,"""Haase, Robert""",431,370,345,334,304,259,214,220
https://zenodo.org/records/15654889,"""Taeschner, Matthias and Haase, Robert""",242,195,192,182,242,195,182,192
https://zenodo.org/records/15646539,"""Haase, Robert""",358,276,190,178,328,248,158,169
https://zenodo.org/records/15516022,"""Haase, Robert""",1112,1033,233,220,777,717,189,200
https://zenodo.org/records/17669681,"""Haase, Robert""",49,44,90,81,49,44,81,90
